f_id,current_name,correct_name,pfam_acc,introduced_release
325.1.7.36,PF25984,BSH_YknX,PF25984,v293.1
325.1.7.37,PF25973,BSH_CzcB,PF25973,v293.1
325.1.7.48,PF25885,HH_EMRA,PF25885,v293.1
325.1.7.50,PF25876,HH_MFP_RND,PF25876,v293.1
325.1.7.52,PF25997,BSH_YhbJ,PF25997,v293.1
325.1.7.54,PF25964,BSH_ALG44,PF25964,v293.1
3252.2.1.2,PF29111,Such1_N,PF29111,v293.1
327.11.1.12,PF26955,ACT_13,PF26955,v293.1
327.11.1.14,PF27311,AF_1994_N,PF27311,v293.1
327.11.2.32,PF29529,KH_YLL032C_4th,PF29529,v293.1
327.11.2.35,PF29984,KH_YLL032C_5th-like,PF29984,v293.1
327.11.2.40,PF31052,DUF8791,PF31052,v293.1
327.11.2.41,PF26657,KH_13,PF26657,v293.1
327.11.2.43,PF29998,KH_KHD4_2nd,PF29998,v293.1
327.11.2.44,PF28723,DUF8449,PF28723,v293.1
327.11.2.45,PF29031,KH_KHD4,PF29031,v293.1
327.11.2.50,PF26118,DUF8035,PF26118,v293.1
327.11.2.52,PF29969,KH_PARP10_1st,PF29969,v293.1
327.11.2.53,PF27824,KH_PARP10,PF27824,v293.1
327.11.2.55,PF26774,KH_I_RBM43,PF26774,v293.1
327.11.2.56,PF28453,RBM43_C,PF28453,v293.1
327.11.2.59,PF29993,KH_KHD4_1st,PF29993,v293.1
327.11.2.63,PF29522,KH_YLL032C_2nd,PF29522,v293.1
327.11.2.74,PF29524,YLL032C_N,PF29524,v293.1
327.11.2.75,PF29983,KH_YLL032C_3rd,PF29983,v293.1
327.11.2.76,PF29533,KH_YLL032C_5th,PF29533,v293.1
327.11.2.82,PF27275,MJ0093,PF27275,v293.1
327.11.2.86,PF26594,KH_NusA_2nd,PF26594,v293.1
327.1.1.7,PF28778,Pro_N,PF28778,v293.1
327.16.1.10,PF29189,FliF_N,PF29189,v293.1
327.16.1.12,PF31052,DUF8791,PF31052,v293.1
327.16.1.17,PF27474,YvzJ,PF27474,v293.1
327.16.1.22,PF27275,MJ0093,PF27275,v294
327.20.1.2,PF26078,Baseplate_J_M,PF26078,v293.1
327.21.1.2,PF31108,SpoIIE_reg,PF31108,v293.1
327.5.1.10,PF27533,CapK_C,PF27533,v293.1
327.6.1.10,PF25979,DUF7998,PF25979,v294
327.6.1.8,PF29609,RsiX,PF29609,v293.1
327.7.1.10,PF27105,Rv1265_N,PF27105,v293.1
328.1.1.6,PF26055,Mtase_EDM2,PF26055,v293.1
328.5.1.7,PF30415,LarB_N,PF30415,v294
328.7.1.2,PF29032,MRL1_C,PF29032,v293.1
328.8.1.4,PF29488,SLFN_nematode,PF29488,v293.1
3290.1.1.2,PF26664,zf-BED_2,PF26664,v293.1
3291.1.1.103,PF29335,Pugs-5,PF29335,v293.1
3291.1.1.113,PF28673,bZIP_CREBRF_C,PF28673,v293.1
3291.1.1.120,PF28116,PDV_N,PF28116,v293.1
3291.1.1.136,PF27688,Plasmid_mob_TrbF,PF27688,v293.1
3291.1.1.145,PF27944,CEP162_coil_mid,PF27944,v293.1
3291.1.1.168,PF26143,ATRX_C,PF26143,v293.1
3291.1.1.179,PF28649,SKIP24_C,PF28649,v293.1
3291.1.1.214,PF26163,mS26,PF26163,v293.1
3291.1.1.216,PF27758,PRM1,PF27758,v293.1
3291.1.1.219,PF30356,GPT2_C,PF30356,v293.1
3291.1.1.231,PF27745,Epg5_N,PF27745,v293.1
3291.1.1.84,PF28341,CCDC136_middle,PF28341,v293.1
3291.1.1.85,PF31016,Lunapark_N,PF31016,v293.1
329.1.1.5,PF27530,HMA_AllF_N,PF27530,v294
330.1.1.22,PF26536,DSRM_REH2,PF26536,v293.1
330.1.1.23,PF26535,DSRM_CARF,PF26535,v293.1
330.1.1.25,PF26980,DSRM_DCL2,PF26980,v293.1
330.1.1.29,PF28515,HrmA,PF28515,v293.1
330.1.1.30,PF27148,Slr1353_N,PF27148,v293.1
330.2.1.5,PF29181,Hib_C,PF29181,v294
330.3.1.5,PF30110,YubG_C,PF30110,v293.1
3308.2.1.2,PF27031,DUF8339,PF27031,v293.1
3311.1.1.3,PF29045,YOL036W_C,PF29045,v293.1
331.1.1.30,PF27854,Heavy_Cys_CGP,PF27854,v294
331.18.1.11,PF28312,FANCB_middle,PF28312,v293.1
331.22.1.2,PF29358,BamC-like_N,PF29358,v293.1
331.3.1.45,PF28462,Bet_v_1_TRM44_N,PF28462,v293.1
331.3.1.50,PF29358,BamC-like_N,PF29358,v293.1
331.3.1.52,PF28469,DUF8410,PF28469,v293.1
331.3.1.62,PF30732,DUF8713,PF30732,v293.1
331.3.1.67,PF28956,START_ATEG_03636,PF28956,v293.1
331.3.1.74,PF27226,AF_1845,PF27226,v294
331.4.1.31,PF29358,BamC-like_N,PF29358,v293.1
331.4.1.35,PF27341,AF_0896_M,PF27341,v294
331.4.1.36,PF27851,CHP_AF_0576,PF27851,v294
331.9.1.10,PF28631,TPLATE_C,PF28631,v293.1
331.9.1.9,PF26171,Mu_AP3,PF26171,v293.1
3331.1.1.18,PF31181,Pept_C14_Metacaspase,PF31181,v293.1
3352.1.1.34,PF27463,Rv1490,PF27463,v293.1
3352.1.1.40,PF27133,YfdI_N,PF27133,v293.1
3352.1.1.45,PF27757,Competence-induced_Ccs4_N,PF27757,v293.1
3352.1.1.52,PF26626,DUF8201,PF26626,v294
3361.1.1.5,PF28983,OsI_030282_C,PF28983,v293.1
3371.1.1.2,PF27493,YdaE,PF27493,v293.1
3379.1.1.3,PF29919,SMIM39,PF29919,v293.1
3385.1.1.2,PF27986,TSP1,PF27986,v293.1
3405.1.1.6,PF29764,HI_0449,PF29764,v293.1
3410.1.1.2,PF30162,YfbN_C,PF30162,v293.1
3414.1.1.13,PF29994,NMD3_N,PF29994,v294
3425.2.1.3,PF29809,YycH_C,PF29809,v293.1
3431.1.1.3,PF27428,YicS,PF27428,v293.1
3435.1.1.10,PF27341,AF_0896_M,PF27341,v294
3435.1.1.7,PF30932,IML3,PF30932,v293.1
3437.1.1.2,PF27085,Aq_1262,PF27085,v293.1
3443.1.1.8,PF27680,FAM240,PF27680,v293.1
3454.1.1.7,PF28060,XpsN,PF28060,v293.1
3454.1.1.9,PF26687,DUF8231,PF26687,v294
3455.1.1.12,PF31207,PITG_00582_C,PF31207,v293.1
3455.1.1.13,PF27039,ZBED1_RNase-like_helical,PF27039,v293.1
3462.1.1.33,PF28138,EA1,PF28138,v293.1
3462.1.1.47,PF27048,EIN3_N,PF27048,v293.1
3462.1.1.49,PF26552,DUF8181,PF26552,v293.1
3465.1.1.2,PF28784,PnsB5_helical,PF28784,v293.1
3470.1.1.27,PF28671,UMP2,PF28671,v293.1
3470.1.1.36,PF28128,TMEM98_N,PF28128,v293.1
3470.1.1.40,PF29481,SKG1,PF29481,v293.1
3470.1.1.43,PF29527,TDA7_beta-sheet,PF29527,v293.1
3470.1.1.48,PF29155,DDB_G0281145,PF29155,v293.1
3470.1.1.49,PF28839,F59B103_C,PF28839,v293.1
3470.1.1.50,PF27646,PMEPA1_helical,PF27646,v293.1
3473.1.1.14,PF28897,SDH8,PF28897,v293.1
3476.1.1.2,PF26116,FAM13A,PF26116,v293.1
3488.1.1.3,PF30670,CACHD1_middle,PF30670,v293.1
3493.1.1.10,PF27970,LEA1_2_D7_KIN2,PF27970,v293.1
3493.1.1.12,PF27937,CBARP,PF27937,v293.1
3513.1.1.4,PF27220,LppJ,PF27220,v293.1
3524.1.1.2,PF29794,DUF8585,PF29794,v293.1
3538.1.1.14,PF27246,MJ1433_N,PF27246,v294
3538.1.1.7,PF29336,ATG33,PF29336,v293.1
3538.1.1.8,PF28754,TMEM275,PF28754,v293.1
3538.1.1.9,PF28125,At5g19025_N,PF28125,v293.1
354.1.1.7,PF31277,Damicornin,PF31277,v293.1
355.1.1.13,PF30612,PSI_PTTG1IP,PF30612,v293.1
355.1.1.14,PF30706,NIDO_rel,PF30706,v293.1
3552.1.1.2,PF26136,SCO6045_C,PF26136,v293.1
3559.1.1.50,PF28561,RRG1_C,PF28561,v293.1
3559.1.1.76,PF30328,Cwc21_C,PF30328,v293.1
3560.1.1.5,PF28579,MED8_mid,PF28579,v293.1
3567.1.1.106,PF31018,MARCH_TM_C,PF31018,v293.1
3567.1.1.121,PF26561,LETM1_C,PF26561,v293.1
3567.1.1.126,PF29520,DUF8558,PF29520,v293.1
3567.1.1.136,PF30871,Sft1-BET1,PF30871,v293.1
3567.1.1.139,PF29055,DUF8497,PF29055,v293.1
3567.1.1.154,PF30089,BAM_helical,PF30089,v293.1
3567.1.1.156,PF28871,YMR124W_C,PF28871,v293.1
3567.1.1.159,PF29918,YJR011C,PF29918,v293.1
3567.1.1.170,PF27758,PRM1,PF27758,v293.1
3567.1.1.172,PF28334,PacC_helical,PF28334,v293.1
3567.1.1.181,PF27790,IcaD,PF27790,v293.1
3567.1.1.196,PF27424,AF0891,PF27424,v294
3567.1.1.95,PF26039,Dcst2,PF26039,v293.1
3588.1.1.3,PF26253,RdRP_head,PF26253,v293.1
3597.1.1.4,PF30434,MalS_N,PF30434,v293.1
3597.1.1.5,PF26120,CBM_1st_SusF,PF26120,v293.1
3598.1.1.3,PF29166,FD_BcsB_2nd,PF29166,v293.1
3598.1.1.4,PF29164,FD_BcsB_1st,PF29164,v293.1
361.1.1.14,PF30758,Orange_C,PF30758,v293.1
361.1.1.15,PF28694,SCO2_C,PF28694,v293.1
361.1.1.19,PF28686,HUA1_small,PF28686,v293.1
3652.1.1.3,PF26575,HHO5_N,PF26575,v293.1
3660.1.1.6,PF30476,LNK,PF30476,v293.1
3666.1.1.6,PF28575,ZEB2_helical,PF28575,v293.1
3670.1.1.2,PF26087,DUF8032,PF26087,v293.1
3676.1.1.6,PF29235,DUF8520,PF29235,v293.1
3678.1.1.3,PF26432,Roller3_N,PF26432,v293.1
3684.1.1.28,PF26154,DUF8042,PF26154,v293.1
3684.1.1.30,PF29678,EAK4_helical,PF29678,v293.1
3684.1.1.39,PF27107,DRC11_N,PF27107,v293.1
3684.1.1.40,PF28484,DLEC1_helical,PF28484,v293.1
3684.1.1.41,PF27018,NAI2_N,PF27018,v293.1
3684.1.1.49,PF30094,AtMg00590_C,PF30094,v293.1
3694.1.1.8,PF31066,DUF8799,PF31066,v293.1
3703.1.1.7,PF25856,MPN635_N,PF25856,v294
3704.1.1.6,PF25873,WHD_MalT,PF25873,v293.1
3711.1.1.57,PF30311,YALI,PF30311,v293.1
3715.1.1.3,PF30893,FNDC3_N,PF30893,v293.1
3718.1.1.17,PF29069,NOCA1_C,PF29069,v293.1
3718.1.1.22,PF26095,CC_Bre1,PF26095,v293.1
3718.1.1.34,PF26161,DUF8044,PF26161,v294
3749.2.1.4,PF30118,MSD1,PF30118,v293.1
3749.2.1.6,PF30346,CCSER,PF30346,v293.1
3749.3.1.2,PF25983,COPS2_C,PF25983,v293.1
3749.4.1.4,PF26569,EIF3CL_C,PF26569,v293.1
3749.4.1.5,PF30253,CSN11_C,PF30253,v293.1
375.1.1.210,PF30904,PGRL1_C,PF30904,v293.1
375.1.1.217,PF26040,Zn_ribbon_CLPX_N,PF26040,v293.1
375.1.1.222,PF29994,NMD3_N,PF29994,v293.1
375.1.1.225,PF27618,Zn_ribbon_GTF2H2,PF27618,v293.1
375.1.1.228,PF29101,YNL162W_A,PF29101,v293.1
375.1.1.230,PF26519,BsaP,PF26519,v293.1
375.1.1.252,PF27302,AF_2407,PF27302,v293.1
375.1.1.261,PF30610,SCD2_C,PF30610,v293.1
375.1.1.269,PF29332,R06F6_12_middle,PF29332,v293.1
375.1.1.272,PF26372,DUF8096,PF26372,v293.1
375.1.1.275,PF28755,DUF8455,PF28755,v293.1
375.1.1.283,PF26741,CalpD_C,PF26741,v293.1
375.1.1.284,PF27208,TP_0214,PF27208,v293.1
375.1.1.347,PF26237,DUF8054_C,PF26237,v294
375.1.1.348,PF26258,DUF8062,PF26258,v294
375.1.1.349,PF26408,DUF8106,PF26408,v294
375.1.1.350,PF26413,DUF8108,PF26413,v294
375.1.1.351,PF26602,HVO_2718_N,PF26602,v294
375.1.1.352,PF27218,MJ0043_C,PF27218,v294
375.1.1.353,PF28084,HVO_A0556,PF28084,v294
375.1.1.354,PF28086,HVO_2142,PF28086,v294
375.1.1.355,PF28087,HVO_2523,PF28087,v294
375.1.1.356,PF29210,DUF8512,PF29210,v294
375.1.1.357,PF30764,DUF8724,PF30764,v294
375.15.1.1,PF29404,RadD_Zn_ribbon,PF29404,v293.1
3755.1.1.10,PF27921,MIPOL1_C,PF27921,v293.1
3755.1.1.28,PF25876,HH_MFP_RND,PF25876,v293.1
3755.2.1.4,PF26143,ATRX_C,PF26143,v293.1
3755.3.1.472,PF27881,CRWN_N,PF27881,v293.1
3755.3.1.474,PF30378,CEP135_TSGA10_CC,PF30378,v293.1
3755.3.1.475,PF30358,GOLM,PF30358,v293.1
3755.3.1.476,PF30816,CEP152_CC1,PF30816,v293.1
3755.3.1.480,PF28934,CCDC160,PF28934,v293.1
3755.3.1.481,PF30554,Bfr1,PF30554,v293.1
3755.3.1.482,PF30756,LUZP2,PF30756,v293.1
3755.3.1.483,PF30493,DISC1,PF30493,v293.1
3755.3.1.484,PF28968,PMD1-like,PF28968,v293.1
3755.3.1.485,PF30056,Cep290_N,PF30056,v293.1
3755.3.1.488,PF30951,IFT74,PF30951,v293.1
3755.3.1.489,PF27821,CEP162_helical_3,PF27821,v293.1
3755.3.1.490,PF29363,ENTR1,PF29363,v293.1
3755.3.1.492,PF30463,Tuftelin_like,PF30463,v293.1
3755.3.1.495,PF30391,CC_TSC1,PF30391,v293.1
3755.3.1.497,PF30679,CCDC18_2nd,PF30679,v293.1
3755.3.1.498,PF31016,Lunapark_N,PF31016,v293.1
3755.3.1.501,PF30528,PIBF1,PF30528,v293.1
3755.3.1.505,PF30485,CCDC13,PF30485,v293.1
3755.3.1.506,PF30842,LEKR1,PF30842,v293.1
3755.3.1.508,PF28367,CEP128,PF28367,v293.1
3755.3.1.511,PF30676,CCDC186_middle,PF30676,v293.1
3755.3.1.512,PF30751,CCDC77,PF30751,v293.1
3755.3.1.513,PF26052,BRE1B,PF26052,v293.1
3755.3.1.514,PF30829,MIA2_CC,PF30829,v293.1
3755.3.1.517,PF29650,ATG23,PF29650,v293.1
3755.3.1.521,PF30828,CEP83_CC_1st,PF30828,v293.1
3755.3.1.528,PF28871,YMR124W_C,PF28871,v293.1
3755.3.1.531,PF30876,CCDC178_CC2,PF30876,v293.1
3755.3.1.533,PF28769,CCDC183_C,PF28769,v293.1
3755.3.1.536,PF27942,CCDC186_helical,PF27942,v293.1
3755.3.1.541,PF27636,CCPG1_N,PF27636,v293.1
3755.3.1.542,PF27974,Ninein_long_CC,PF27974,v293.1
3755.3.1.547,PF30947,PMFBP1_C,PF30947,v293.1
3755.3.1.548,PF26916,DUF8275,PF26916,v293.1
3755.3.1.549,PF28649,SKIP24_C,PF28649,v293.1
3755.3.1.551,PF28341,CCDC136_middle,PF28341,v293.1
3755.3.1.552,PF29075,NOCA1_mid,PF29075,v293.1
3755.3.1.560,PF30878,Centrobin_CC,PF30878,v293.1
3755.3.1.561,PF28726,CCDC110,PF28726,v293.1
3755.3.1.570,PF28256,CCDC171,PF28256,v293.1
3755.3.1.578,PF30917,CCDC57_N,PF30917,v293.1
3755.3.1.582,PF27954,CCDC192,PF27954,v293.1
3755.3.1.589,PF28337,NNF2_middle,PF28337,v293.1
3755.3.1.590,PF29149,UNC83_four_bundle,PF29149,v293.1
3755.3.1.592,PF30340,MukB_C,PF30340,v293.1
3755.3.1.616,PF30360,Shootin,PF30360,v293.1
3755.3.1.626,PF29874,Wac,PF29874,v293.1
3755.3.1.629,PF27241,CLIP1,PF27241,v293.1
3755.3.1.630,PF30946,PMFBP1_N,PF30946,v293.1
3755.4.1.45,PF30922,DUF8759,PF30922,v293.1
3755.4.1.47,PF26039,Dcst2,PF26039,v293.1
3755.4.1.54,PF30340,MukB_C,PF30340,v293.1
3755.4.1.56,PF28116,PDV_N,PF28116,v293.1
3755.4.1.62,PF31016,Lunapark_N,PF31016,v293.1
3755.4.1.65,PF27758,PRM1,PF27758,v293.1
3755.4.1.69,PF28341,CCDC136_middle,PF28341,v293.1
3755.4.1.75,PF28572,PPI_helical,PF28572,v293.1
3755.4.1.78,PF28219,Spindly,PF28219,v293.1
375.6.1.2,PF31275,TEX51,PF31275,v293.1
3758.1.1.101,PF29650,ATG23,PF29650,v293.1
3758.1.1.104,PF30077,Iron_transporter,PF30077,v293.1
3758.1.1.69,PF30554,Bfr1,PF30554,v293.1
375.8.1.5,PF26372,DUF8096,PF26372,v293.1
376.1.1.100,PF26148,VPS18_RING_C,PF26148,v293.1
376.1.1.102,PF26191,RING-HC_RBR_RNF216,PF26191,v293.1
376.1.1.105,PF25998,U-box_ZFPL1,PF25998,v293.1
376.1.1.106,PF29452,FAR1_N,PF29452,v293.1
376.1.1.119,PF26037,zf-RING_DCST1_C,PF26037,v293.1
376.1.1.129,PF29536,PTR3_N,PF29536,v293.1
376.1.1.132,PF30092,SLX5_C,PF30092,v293.1
3761.1.1.5,PF26696,PTL_trimer,PF26696,v294
376.1.1.98,PF29721,TMEM129_C,PF29721,v293.1
376.1.2.22,PF27609,Rv1322,PF27609,v293.1
376.1.2.23,PF26235,zf-KKT2_KKT3,PF26235,v293.1
376.1.2.26,PF28755,DUF8455,PF28755,v293.1
376.1.2.35,PF27641,SIP5_N,PF27641,v293.1
376.1.2.46,PF26276,DUF8075,PF26276,v294
376.1.3.55,PF27108,PHD_Pygo,PF27108,v293.1
376.1.3.56,PF30811,PHD_UBR7-like,PF30811,v293.1
376.1.3.61,PF31197,PHD_JHD1,PF31197,v293.1
376.1.3.63,PF31216,zf-KDM1B,PF31216,v293.1
376.1.3.89,PF31026,LST2_mid,PF31026,v293.1
376.1.3.94,PF29847,KAT3,PF29847,v293.1
376.1.4.4,PF26200,Rcat_RNF216,PF26200,v293.1
376.1.6.9,PF26200,Rcat_RNF216,PF26200,v293.1
377.1.1.102,PF26148,VPS18_RING_C,PF26148,v293.1
377.1.1.110,PF30316,TP_0777,PF30316,v293.1
377.1.1.117,PF27493,YdaE,PF27493,v293.1
377.1.1.136,PF29291,DUF8528,PF29291,v294
377.1.1.83,PF26040,Zn_ribbon_CLPX_N,PF26040,v293.1
377.1.1.95,PF29160,YBR138C_C,PF29160,v293.1
377.1.1.96,PF25999,SYNRG_C,PF25999,v293.1
377.1.1.98,PF29689,HipHop,PF29689,v293.1
3774.1.1.15,PF28972,TEX50,PF28972,v293.1
377.9.1.20,PF26649,Ajm-1,PF26649,v293.1
378.1.1.30,PF30178,MboIIR_C,PF30178,v293.1
378.1.1.36,PF29604,KpnI_C,PF29604,v293.1
3784.1.1.6,PF26353,YhfM,PF26353,v293.1
3788.1.1.15,PF27202,Flk_N,PF27202,v293.1
3788.1.1.17,PF30848,AcrB_N,PF30848,v293.1
3788.1.1.19,PF26138,DUF8040,PF26138,v293.1
380.1.1.13,PF25866,Kringle_2,PF25866,v293.1
382.1.1.20,PF29036,EGAP4_C,PF29036,v293.1
382.1.1.21,PF28966,F46C5_2,PF28966,v293.1
382.1.1.22,PF29359,MTD1_N,PF29359,v293.1
382.1.1.23,PF29371,MTD1_C,PF29371,v293.1
3826.1.1.35,PF26148,VPS18_RING_C,PF26148,v293.1
3826.1.1.65,PF27813,CCDC148,PF27813,v293.1
3826.1.1.73,PF29929,YDL129W_helical,PF29929,v293.1
383.1.1.20,PF28833,Scoloptoxin_N,PF28833,v293.1
383.1.1.21,PF30530,GAL11_C,PF30530,v293.1
3832.1.1.2,PF25968,CALS1,PF25968,v293.1
3834.1.1.10,PF27870,T1-F,PF27870,v293.1
3843.1.1.41,PF29293,DUF8530,PF29293,v294
3859.1.1.2,PF27472,YwmA,PF27472,v293.1
3860.1.1.141,PF30485,CCDC13,PF30485,v293.1
3860.1.1.143,PF29854,MCM3AP_GANP_C,PF29854,v293.1
3860.1.1.147,PF27881,CRWN_N,PF27881,v293.1
3860.1.1.150,PF26095,CC_Bre1,PF26095,v293.1
3860.1.1.159,PF28159,CEP89,PF28159,v293.1
3860.1.1.210,PF28583,CPR5_C,PF28583,v293.1
3860.1.1.212,PF26030,RUNDC1,PF26030,v293.1
3860.1.1.231,PF26916,DUF8275,PF26916,v293.1
3860.1.1.238,PF25966,Myo5a,PF25966,v293.1
3860.1.1.277,PF30311,YALI,PF30311,v293.1
3860.1.1.292,PF30951,IFT74,PF30951,v293.1
3860.1.1.293,PF30674,CCDC186_N,PF30674,v293.1
3860.1.1.302,PF27977,CEP70,PF27977,v293.1
3860.1.1.314,PF30836,PP2-like,PF30836,v293.1
3861.1.1.3,PF30661,TSPO_2,PF30661,v293.1
386.1.1.236,PF26743,zf-C2H2_CASZ1,PF26743,v293.1
386.1.1.246,PF30355,zf_C2H2-Disco,PF30355,v293.1
386.1.1.249,PF25908,DUF7963,PF25908,v293.1
386.1.1.256,PF26177,zf_C2H2_17_1st,PF26177,v293.1
386.1.1.258,PF30020,zf-C2H2_ATbp_3rd,PF30020,v293.1
386.1.1.259,PF29169,Teflon_N,PF29169,v293.1
386.1.1.261,PF26082,zf-C2H2_AcuF,PF26082,v293.1
386.1.1.266,PF27771,zf_MP81,PF27771,v293.1
386.1.1.272,PF27716,Tscrpt_reg_Tri6,PF27716,v293.1
386.1.1.275,PF26218,zf_C2H2_ZNF292,PF26218,v293.1
386.1.1.277,PF29496,Teflon_C,PF29496,v293.1
386.1.1.279,PF27065,zf-C2H2_Trps1_2nd,PF27065,v293.1
386.1.1.280,PF27047,zf-C2H2_Trps1_3rd,PF27047,v293.1
386.1.1.281,PF27082,Znf_C2H2_Trps1_4th,PF27082,v293.1
386.1.1.283,PF26748,zf-C2H2_Adnp2,PF26748,v293.1
386.1.1.288,PF30018,zf-C2H2_ATbp_2nd,PF30018,v293.1
386.1.1.289,PF30903,zf-C2H2_CHAMP1_1,PF30903,v293.1
386.1.1.295,PF27088,zf-C2H2_Trps1_5th,PF27088,v293.1
386.1.1.299,PF30478,CGGBP1_N,PF30478,v293.1
386.1.1.300,PF30733,zf-C2H2_CASZ1_1,PF30733,v293.1
386.1.1.303,PF29350,Cpxcr1_C,PF29350,v293.1
386.1.1.304,PF31182,PIF8_C,PF31182,v293.1
386.1.1.306,PF29652,zf-C2H2_ZTF2_3,PF29652,v293.1
386.1.1.307,PF29712,zf-ZTF2_1,PF29712,v293.1
386.1.1.316,PF30902,CHAMP1_N,PF30902,v293.1
386.1.1.345,PF28347,ACE1_beta,PF28347,v293.1
386.1.1.346,PF28332,ZfpA_C,PF28332,v293.1
386.1.1.350,PF29157,LIN13_zf,PF29157,v293.1
386.1.1.380,PF29178,Fs1Ya_N,PF29178,v293.1
386.1.1.381,PF29867,zf-ZTF-17_C2H2_1,PF29867,v293.1
386.1.1.384,PF29644,Rv0964c,PF29644,v293.1
386.1.1.388,PF29135,LIN13_N,PF29135,v293.1
386.1.1.389,PF25910,AHC1_N,PF25910,v293.1
386.1.1.393,PF31013,Basonuclin_N,PF31013,v293.1
386.1.1.397,PF30016,ATbp_N,PF30016,v293.1
386.1.1.400,PF26762,NRIF_CS,PF26762,v293.1
386.1.1.403,PF27966,ZNF428,PF27966,v293.1
386.1.1.417,PF26235,zf-KKT2_KKT3,PF26235,v293.1
386.1.1.422,PF26266,DUF8069,PF26266,v294
386.1.1.423,PF26435,DUF8118,PF26435,v294
387.1.1.60,PF29409,Tyrosinase_inhib,PF29409,v293.1
387.1.1.68,PF28768,OSM11_N,PF28768,v293.1
387.1.3.21,PF29459,C45G9_4th,PF29459,v293.1
387.1.3.24,PF29456,C45G9_N,PF29456,v293.1
387.1.3.25,PF28293,BAS2,PF28293,v293.1
387.1.5.28,PF31121,DEF1,PF31121,v293.1
387.1.5.29,PF29719,DF109_like,PF29719,v293.1
387.1.5.31,PF29352,Defensin-like_134,PF29352,v293.1
387.1.5.32,PF29103,Defensin_DF207,PF29103,v293.1
387.1.5.33,PF30206,DEF265,PF30206,v293.1
387.1.5.34,PF30075,DEF39,PF30075,v293.1
387.1.5.35,PF29590,DF306_C,PF29590,v293.1
387.1.5.36,PF30860,DF190_C,PF30860,v293.1
387.1.5.38,PF31068,DUF8800,PF31068,v293.1
387.1.5.39,PF29525,DEFL_287,PF29525,v293.1
387.1.5.43,PF29716,DEF78-80,PF29716,v293.1
387.1.5.44,PF30061,DEF293,PF30061,v293.1
387.1.5.48,PF29042,DEF258-like,PF29042,v293.1
387.1.5.49,PF29582,DF298_C,PF29582,v293.1
387.1.5.50,PF29833,DEF263,PF29833,v293.1
387.1.5.51,PF30538,DEFL268,PF30538,v293.1
3887.1.1.8,PF31055,DUF8794,PF31055,v293.1
3887.1.1.9,PF30529,LysM11_N,PF30529,v293.1
3887.2.1.3,PF30529,LysM11_N,PF30529,v293.1
389.1.1.101,PF29256,EGF_Epiregulin,PF29256,v293.1
389.1.1.103,PF30000,Gurken_M,PF30000,v293.1
389.1.1.108,PF29136,SPE9_EGF_3rd,PF29136,v293.1
389.1.1.110,PF28895,EGF_PRF1,PF28895,v293.1
389.1.1.112,PF29137,SPE9_EGF_4th,PF29137,v293.1
389.1.1.117,PF27506,EGF_ATRAID_C,PF27506,v293.1
389.1.1.118,PF29736,DDB_G0287209_beta-sheet,PF29736,v293.1
389.1.1.122,PF29125,SPE9_EGF_2nd,PF29125,v293.1
389.1.1.135,PF29974,RIPR_EGF-like_7th,PF29974,v293.1
389.1.1.145,PF29138,SPE9_EGF_5th,PF29138,v293.1
389.1.1.154,PF30144,Gigasin_N,PF30144,v293.1
389.1.1.158,PF29979,RIPR_EGF-like_6th,PF29979,v293.1
389.1.1.159,PF29990,RIPR_EGF-like_9th,PF29990,v293.1
389.1.1.160,PF29991,RIPR_EGF-like_10th,PF29991,v293.1
389.1.1.169,PF28451,ATRAID_C,PF28451,v293.1
389.1.1.179,PF27818,HBEGF_C,PF27818,v293.1
389.1.1.99,PF30999,EGF_TGFA-like,PF30999,v293.1
389.1.2.11,PF29666,F26C11_3_C,PF29666,v293.1
389.1.2.8,PF28847,CLEC14A_middle,PF28847,v293.1
389.1.3.23,PF28896,TNFRSF18_N,PF28896,v293.1
389.1.3.25,PF29736,DDB_G0287209_beta-sheet,PF29736,v293.1
389.1.3.26,PF27736,TNR19_TNFR_Cys_second,PF27736,v293.1
389.1.3.38,PF28791,TNFR_grnd_CRD,PF28791,v293.1
389.3.1.21,PF27820,MBIP_N,PF27820,v293.1
389.3.1.22,PF30494,MBIP_C,PF30494,v293.1
3896.1.1.4,PF28421,DOLK,PF28421,v293.1
3896.1.2.3,PF28421,DOLK,PF28421,v293.1
391.1.1.16,PF31028,NELL_VWC_C,PF31028,v293.1
391.1.1.21,PF25868,Fn1_3,PF25868,v293.1
391.1.1.25,PF25960,Fn1-VW_OTOGL,PF25960,v293.1
391.1.2.14,PF31028,NELL_VWC_C,PF31028,v293.1
391.1.2.28,PF28672,VWC_Sas,PF28672,v293.1
3920.1.1.6,PF25966,Myo5a,PF25966,v293.1
3922.1.1.248,PF25876,HH_MFP_RND,PF25876,v293.1
3922.1.1.263,PF29363,ENTR1,PF29363,v293.1
3922.1.1.264,PF30340,MukB_C,PF30340,v293.1
3922.1.1.279,PF30391,CC_TSC1,PF30391,v293.1
3922.1.1.280,PF31018,MARCH_TM_C,PF31018,v293.1
3922.1.1.284,PF29520,DUF8558,PF29520,v293.1
3922.1.1.285,PF27942,CCDC186_helical,PF27942,v293.1
3922.1.1.296,PF30468,CIP7_M,PF30468,v293.1
3922.1.1.309,PF28731,PII1_C,PF28731,v293.1
3922.1.1.312,PF30554,Bfr1,PF30554,v293.1
